pokemonId,appearedLocalTime,appearedTimeOfDay,appearedHour,appearedMinute,appearedDay,appearedMonth,appearedYear,closeToWater,city,population_density
1,2016-09-06T23:43:01,night,1,43,7,8,2016,TRUE,New_York,1517.408
4,2016-09-06T23:41:57,night,1,41,7,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T23:41:18,night,1,41,7,8,2016,FALSE,New_York,296.7843
1,2016-09-06T23:40:03,night,1,40,7,8,2016,FALSE,New_York,426.5022
7,2016-09-06T23:39:23,night,1,39,7,8,2016,FALSE,New_York,426.5022
7,2016-09-06T23:37:09,night,1,37,7,8,2016,FALSE,Phoenix,172.27429
4,2016-09-06T23:31:04,night,1,31,7,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T23:28:52,night,1,28,7,8,2016,FALSE,New_York,570.0402
1,2016-09-06T23:28:08,night,1,28,7,8,2016,FALSE,New_York,426.5022
1,2016-09-06T23:25:00,night,1,25,7,8,2016,FALSE,Los_Angeles,21.806335
1,2016-09-06T23:24:24,night,1,24,7,8,2016,FALSE,Chicago,25.210114
1,2016-09-06T23:23:22,night,1,23,7,8,2016,FALSE,New_York,396.6662
1,2016-09-06T23:22:27,night,1,22,7,8,2016,FALSE,New_York,396.6662
1,2016-09-06T23:22:21,night,1,22,7,8,2016,FALSE,Chicago,426.5022
1,2016-09-06T23:21:31,night,1,21,7,8,2016,FALSE,New_York,2180.6335
7,2016-09-06T23:21:02,night,1,21,7,8,2016,FALSE,Denver,2431.2341
7,2016-09-06T23:20:15,night,1,20,7,8,2016,FALSE,Chicago,48.421627
7,2016-09-06T23:19:05,night,1,19,7,8,2016,TRUE,New_York,5597.982
4,2016-09-06T23:17:33,night,1,17,7,8,2016,FALSE,Phoenix,119.87818
7,2016-09-06T23:13:47,night,1,13,7,8,2016,FALSE,New_York,396.6662
1,2016-09-06T23:10:31,night,1,10,7,8,2016,TRUE,New_York,0
4,2016-09-06T23:10:10,night,1,10,7,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T23:10:06,night,1,10,7,8,2016,FALSE,Chicago,1631.5426
25,2016-09-06T23:06:15,night,1,6,7,8,2016,FALSE,New_York,493.07547
1,2016-09-06T23:05:56,night,1,5,7,8,2016,FALSE,New_York,396.6662
1,2016-09-06T22:50:00,night,0,50,7,8,2016,FALSE,Los_Angeles,1135.3196
4,2016-09-06T22:47:45,night,0,47,7,8,2016,FALSE,Phoenix,7.085878
4,2016-09-06T22:45:13,night,0,45,7,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T22:41:18,night,0,41,7,8,2016,TRUE,Chicago,15.17408
7,2016-09-06T22:37:35,night,0,37,7,8,2016,TRUE,Chicago,15.17408
4,2016-09-06T22:33:22,night,0,33,7,8,2016,FALSE,Los_Angeles,3.077436
25,2016-09-06T22:33:21,night,0,33,7,8,2016,FALSE,Indianapolis,286.21533
7,2016-09-06T22:21:53,night,0,21,7,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T22:15:40,night,0,15,7,8,2016,FALSE,New_York,40.392357
4,2016-09-06T22:12:36,night,0,12,7,8,2016,FALSE,New_York,475.51624
4,2016-09-06T22:10:10,night,0,10,7,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T22:10:01,night,0,10,7,8,2016,FALSE,Los_Angeles,3.077436
4,2016-09-06T22:07:56,night,0,7,7,8,2016,FALSE,New_York,475.51624
4,2016-09-06T22:07:44,night,0,7,7,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T22:07:37,night,0,7,7,8,2016,TRUE,Chicago,1955.8636
4,2016-09-06T22:04:47,night,0,4,7,8,2016,FALSE,Denver,790.0195
1,2016-09-06T22:03:19,night,0,3,7,8,2016,TRUE,Chicago,1955.8636
4,2016-09-06T22:02:04,night,0,2,7,8,2016,FALSE,New_York,475.51624
4,2016-09-06T21:59:23,night,23,59,6,8,2016,FALSE,New_York,475.51624
4,2016-09-06T21:57:01,night,23,57,6,8,2016,FALSE,New_York,475.51624
7,2016-09-06T21:57:00,night,23,57,6,8,2016,FALSE,New_York,40.392357
1,2016-09-06T21:56:59,night,23,56,6,8,2016,FALSE,Chicago,160.22284
4,2016-09-06T21:56:04,night,23,56,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T21:55:31,night,23,55,6,8,2016,FALSE,Chicago,382.54028
1,2016-09-06T21:54:31,night,23,54,6,8,2016,FALSE,New_York,40.392357
7,2016-09-06T21:47:01,night,23,47,6,8,2016,FALSE,Chicago,530.163
4,2016-09-06T21:46:04,night,23,46,6,8,2016,TRUE,New_York,7758.25
4,2016-09-06T21:45:13,night,23,45,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T21:42:56,night,23,42,6,8,2016,TRUE,New_York,7758.25
4,2016-09-06T21:42:39,night,23,42,6,8,2016,FALSE,Phoenix,172.27429
25,2016-09-06T21:41:47,night,23,41,6,8,2016,FALSE,Los_Angeles,426.5022
7,2016-09-06T21:40:51,night,23,40,6,8,2016,FALSE,Chicago,442.25146
7,2016-09-06T21:33:01,night,23,33,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T21:32:20,night,23,32,6,8,2016,FALSE,Chicago,849.44226
7,2016-09-06T21:29:38,night,23,29,6,8,2016,FALSE,New_York,1463.3706
25,2016-09-06T21:25:45,night,23,25,6,8,2016,TRUE,Chicago,0
4,2016-09-06T21:24:59,night,23,24,6,8,2016,TRUE,New_York,8969.245
4,2016-09-06T21:24:25,night,23,24,6,8,2016,FALSE,Phoenix,2180.6335
1,2016-09-06T21:23:40,night,23,23,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T21:23:29,night,23,23,6,8,2016,FALSE,New_York,2810.7285
1,2016-09-06T21:21:05,night,23,21,6,8,2016,TRUE,New_York,0
4,2016-09-06T21:10:10,night,23,10,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T21:07:37,night,23,7,6,8,2016,FALSE,New_York,40.392357
7,2016-09-06T21:06:31,night,23,6,6,8,2016,FALSE,Denver,1265.7916
1,2016-09-06T20:45:21,night,22,45,6,8,2016,FALSE,Chicago,2710.6338
4,2016-09-06T20:33:04,night,22,33,6,8,2016,FALSE,New_York,40.392357
7,2016-09-06T20:32:49,night,22,32,6,8,2016,TRUE,Chicago,0
4,2016-09-06T20:31:40,night,22,31,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T20:30:23,night,22,30,6,8,2016,FALSE,Chicago,426.5022
1,2016-09-06T20:30:01,night,22,30,6,8,2016,FALSE,Chicago,426.5022
25,2016-09-06T20:25:38,night,22,25,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T20:23:42,night,22,23,6,8,2016,FALSE,New_York,2810.7285
1,2016-09-06T20:22:14,night,22,22,6,8,2016,FALSE,New_York,40.392357
7,2016-09-06T20:22:04,night,22,22,6,8,2016,TRUE,Chicago,982.0328
1,2016-09-06T20:21:53,night,22,21,6,8,2016,TRUE,New_York,475.51624
4,2016-09-06T20:18:21,night,22,18,6,8,2016,TRUE,Chicago,0
1,2016-09-06T20:18:16,night,22,18,6,8,2016,FALSE,Chicago,83.418015
4,2016-09-06T20:16:44,night,22,16,6,8,2016,FALSE,New_York,1361.0005
4,2016-09-06T20:13:42,night,22,13,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T20:12:55,night,22,12,6,8,2016,TRUE,Chicago,15.17408
1,2016-09-06T20:12:46,night,22,12,6,8,2016,FALSE,New_York,40.392357
4,2016-09-06T20:10:24,night,22,10,6,8,2016,TRUE,Los_Angeles,708.5878
1,2016-09-06T20:09:12,night,22,9,6,8,2016,FALSE,New_York,40.392357
1,2016-09-06T20:01:31,night,22,1,6,8,2016,TRUE,Los_Angeles,708.5878
1,2016-09-06T20:00:57,night,22,0,6,8,2016,FALSE,New_York,1094.8889
4,2016-09-06T19:56:04,night,21,56,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T19:48:57,night,21,48,6,8,2016,FALSE,New_York,2810.7285
25,2016-09-06T19:37:22,night,21,37,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T19:23:28,night,21,23,6,8,2016,FALSE,Chicago,708.5878
4,2016-09-06T19:19:45,night,21,19,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T19:16:50,night,21,16,6,8,2016,FALSE,Chicago,2710.6338
1,2016-09-06T19:15:11,night,21,15,6,8,2016,FALSE,Chicago,2710.6338
4,2016-09-06T19:13:42,night,21,13,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T18:56:04,night,20,56,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T18:49:12,night,20,49,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T18:48:07,night,20,48,6,8,2016,FALSE,New_York,2810.7285
1,2016-09-06T18:44:58,night,20,44,6,8,2016,FALSE,Chicago,426.5022
1,2016-09-06T18:40:42,night,20,40,6,8,2016,FALSE,Chicago,426.5022
1,2016-09-06T18:39:51,night,20,39,6,8,2016,FALSE,Chicago,426.5022
1,2016-09-06T18:38:10,night,20,38,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T18:29:21,night,20,29,6,8,2016,FALSE,New_York,2810.7285
1,2016-09-06T18:25:45,night,20,25,6,8,2016,FALSE,Chicago,2710.6338
4,2016-09-06T18:19:45,night,20,19,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T18:14:54,night,20,14,6,8,2016,FALSE,New_York,1463.3706
25,2016-09-06T18:14:52,night,20,14,6,8,2016,FALSE,Denver,2431.2341
7,2016-09-06T18:13:20,night,20,13,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T18:08:41,night,20,8,6,8,2016,FALSE,New_York,230.2527
4,2016-09-06T17:56:04,evening,19,56,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T17:53:14,evening,19,53,6,8,2016,TRUE,Chicago,1955.8636
25,2016-09-06T17:50:13,evening,19,50,6,8,2016,FALSE,New_York,549.7402
7,2016-09-06T17:49:23,evening,19,49,6,8,2016,FALSE,Chicago,458.58234
1,2016-09-06T17:28:26,evening,19,28,6,8,2016,FALSE,New_York,149.01443
25,2016-09-06T17:20:28,evening,19,20,6,8,2016,TRUE,New_York,0
1,2016-09-06T17:18:06,evening,19,18,6,8,2016,FALSE,New_York,40.392357
1,2016-09-06T17:17:24,evening,19,17,6,8,2016,FALSE,Los_Angeles,5597.982
1,2016-09-06T17:16:34,evening,19,16,6,8,2016,FALSE,New_York,493.07547
4,2016-09-06T17:13:42,evening,19,13,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T17:10:10,evening,19,10,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T17:07:44,evening,19,7,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T17:07:13,evening,19,7,6,8,2016,FALSE,New_York,40.392357
1,2016-09-06T17:01:24,evening,19,1,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T17:00:43,evening,19,0,6,8,2016,FALSE,New_York,493.07547
1,2016-09-06T17:00:25,evening,19,0,6,8,2016,TRUE,Chicago,1955.8636
7,2016-09-06T16:59:21,evening,18,59,6,8,2016,FALSE,New_York,458.58234
1,2016-09-06T16:50:43,evening,18,50,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T16:50:37,evening,18,50,6,8,2016,FALSE,New_York,149.01443
4,2016-09-06T16:32:53,evening,18,32,6,8,2016,FALSE,Chicago,493.07547
7,2016-09-06T16:32:29,evening,18,32,6,8,2016,FALSE,New_York,1517.408
25,2016-09-06T16:31:22,evening,18,31,6,8,2016,TRUE,New_York,0
1,2016-09-06T16:27:02,evening,18,27,6,8,2016,TRUE,Chicago,1955.8636
7,2016-09-06T16:24:20,evening,18,24,6,8,2016,TRUE,New_York,0
7,2016-09-06T16:24:01,evening,18,24,6,8,2016,TRUE,New_York,8969.245
1,2016-09-06T16:23:40,evening,18,23,6,8,2016,TRUE,New_York,0
1,2016-09-06T16:20:00,evening,18,20,6,8,2016,TRUE,New_York,0
1,2016-09-06T16:19:17,evening,18,19,6,8,2016,FALSE,New_York,849.44226
1,2016-09-06T16:12:25,evening,18,12,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T16:06:28,evening,18,6,6,8,2016,FALSE,Chicago,25.210114
7,2016-09-06T16:01:05,evening,18,1,6,8,2016,TRUE,Los_Angeles,4188.391
1,2016-09-06T15:25:31,evening,17,25,6,8,2016,FALSE,Chicago,2710.6338
1,2016-09-06T15:22:39,evening,17,22,6,8,2016,FALSE,Chicago,458.58234
7,2016-09-06T15:11:58,evening,17,11,6,8,2016,FALSE,New_York,2810.7285
25,2016-09-06T15:11:57,evening,17,11,6,8,2016,FALSE,New_York,1312.533
4,2016-09-06T15:05:58,evening,17,5,6,8,2016,TRUE,Los_Angeles,256.71356
1,2016-09-06T15:01:19,evening,17,1,6,8,2016,FALSE,Los_Angeles,880.8093
4,2016-09-06T14:59:41,evening,16,59,6,8,2016,TRUE,New_York,5597.982
1,2016-09-06T14:58:48,evening,16,58,6,8,2016,FALSE,Chicago,30.221426
1,2016-09-06T14:56:22,evening,16,56,6,8,2016,FALSE,Chicago,30.221426
1,2016-09-06T14:52:22,evening,16,52,6,8,2016,FALSE,Chicago,30.221426
7,2016-09-06T14:52:05,evening,16,52,6,8,2016,TRUE,New_York,0
25,2016-09-06T14:51:13,evening,16,51,6,8,2016,TRUE,Los_Angeles,0
7,2016-09-06T14:47:45,evening,16,47,6,8,2016,FALSE,Chicago,30.221426
1,2016-09-06T14:40:02,evening,16,40,6,8,2016,FALSE,New_York,343.10977
25,2016-09-06T14:36:02,evening,16,36,6,8,2016,TRUE,New_York,0
1,2016-09-06T14:35:52,evening,16,35,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T14:35:33,evening,16,35,6,8,2016,FALSE,New_York,89.69245
1,2016-09-06T14:28:24,evening,16,28,6,8,2016,FALSE,New_York,89.69245
25,2016-09-06T14:28:07,evening,16,28,6,8,2016,TRUE,New_York,0
7,2016-09-06T14:27:55,evening,16,27,6,8,2016,TRUE,New_York,0
7,2016-09-06T14:25:13,evening,16,25,6,8,2016,FALSE,New_York,20.280872
7,2016-09-06T14:24:23,evening,16,24,6,8,2016,FALSE,Indianapolis,286.21533
25,2016-09-06T14:21:37,evening,16,21,6,8,2016,FALSE,Los_Angeles,1361.0005
1,2016-09-06T14:06:54,evening,16,6,6,8,2016,FALSE,Chicago,307.74356
1,2016-09-06T14:04:01,evening,16,4,6,8,2016,TRUE,New_York,0
4,2016-09-06T14:02:17,evening,16,2,6,8,2016,FALSE,Phoenix,172.27429
7,2016-09-06T13:56:07,afternoon,15,56,6,8,2016,FALSE,Chicago,2710.6338
1,2016-09-06T13:56:04,afternoon,15,56,6,8,2016,FALSE,New_York,2810.7285
1,2016-09-06T13:47:33,afternoon,15,47,6,8,2016,FALSE,Chicago,2710.6338
7,2016-09-06T13:41:03,afternoon,15,41,6,8,2016,FALSE,New_York,426.5022
4,2016-09-06T13:36:27,afternoon,15,36,6,8,2016,TRUE,Los_Angeles,411.31375
7,2016-09-06T13:35:59,afternoon,15,35,6,8,2016,FALSE,New_York,20.280872
1,2016-09-06T13:34:17,afternoon,15,34,6,8,2016,FALSE,Chicago,2710.6338
1,2016-09-06T13:30:25,afternoon,15,30,6,8,2016,TRUE,New_York,0
7,2016-09-06T13:26:09,afternoon,15,26,6,8,2016,FALSE,Chicago,2710.6338
7,2016-09-06T13:25:13,afternoon,15,25,6,8,2016,FALSE,New_York,20.280872
1,2016-09-06T13:17:32,afternoon,15,17,6,8,2016,TRUE,Chicago,1955.8636
4,2016-09-06T13:04:31,afternoon,15,4,6,8,2016,FALSE,Phoenix,635.5498
1,2016-09-06T12:59:01,afternoon,14,59,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T12:53:39,afternoon,14,53,6,8,2016,TRUE,Chicago,1955.8636
4,2016-09-06T12:40:34,afternoon,14,40,6,8,2016,FALSE,Chicago,160.22284
7,2016-09-06T12:34:22,afternoon,14,34,6,8,2016,TRUE,New_York,0
4,2016-09-06T12:29:56,afternoon,14,29,6,8,2016,FALSE,Los_Angeles,982.0328
1,2016-09-06T12:28:24,afternoon,14,28,6,8,2016,FALSE,New_York,40.392357
7,2016-09-06T12:26:16,afternoon,14,26,6,8,2016,TRUE,New_York,511.28308
7,2016-09-06T12:24:50,afternoon,14,24,6,8,2016,TRUE,New_York,511.28308
1,2016-09-06T12:14:41,afternoon,14,14,6,8,2016,FALSE,Chicago,2261.157
1,2016-09-06T12:11:28,afternoon,14,11,6,8,2016,FALSE,New_York,570.0402
4,2016-09-06T12:08:39,afternoon,14,8,6,8,2016,FALSE,New_York,591.0899
25,2016-09-06T12:02:52,afternoon,14,2,6,8,2016,FALSE,Chicago,2261.157
1,2016-09-06T11:50:49,afternoon,13,50,6,8,2016,FALSE,Chicago,2261.157
7,2016-09-06T11:50:17,afternoon,13,50,6,8,2016,FALSE,Chicago,2261.157
4,2016-09-06T11:32:38,afternoon,13,32,6,8,2016,FALSE,New_York,2810.7285
1,2016-09-06T11:28:45,afternoon,13,28,6,8,2016,FALSE,Chicago,426.5022
1,2016-09-06T11:25:55,afternoon,13,25,6,8,2016,FALSE,Los_Angeles,683.3539
1,2016-09-06T11:25:15,afternoon,13,25,6,8,2016,FALSE,New_York,40.392357
1,2016-09-06T11:16:54,afternoon,13,16,6,8,2016,FALSE,Chicago,160.22284
4,2016-09-06T11:16:09,afternoon,13,16,6,8,2016,FALSE,New_York,1463.3706
25,2016-09-06T11:15:03,afternoon,13,15,6,8,2016,TRUE,New_York,2710.6338
4,2016-09-06T11:14:54,afternoon,13,14,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T11:09:14,afternoon,13,9,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T10:51:36,afternoon,12,51,6,8,2016,TRUE,Chicago,1955.8636
1,2016-09-06T10:00:40,afternoon,12,0,6,8,2016,FALSE,Chicago,30.221426
4,2016-09-06T09:17:07,morning,11,17,6,8,2016,TRUE,Los_Angeles,1220.7147
4,2016-09-06T09:11:34,morning,11,11,6,8,2016,FALSE,Chicago,1177.243
7,2016-09-06T09:03:49,morning,11,3,6,8,2016,FALSE,Los_Angeles,570.0402
1,2016-09-06T09:03:06,morning,11,3,6,8,2016,FALSE,Chicago,982.0328
25,2016-09-06T08:53:16,morning,10,53,6,8,2016,TRUE,Los_Angeles,1220.7147
25,2016-09-06T08:52:30,morning,10,52,6,8,2016,TRUE,Los_Angeles,1220.7147
7,2016-09-06T08:41:50,morning,10,41,6,8,2016,FALSE,Los_Angeles,570.0402
25,2016-09-06T08:40:16,morning,10,40,6,8,2016,FALSE,New_York,38.953922
1,2016-09-06T08:37:51,morning,10,37,6,8,2016,FALSE,Chicago,1177.243
7,2016-09-06T08:37:28,morning,10,37,6,8,2016,TRUE,Los_Angeles,4842.1626
7,2016-09-06T08:36:26,morning,10,36,6,8,2016,FALSE,Los_Angeles,570.0402
7,2016-09-06T08:26:17,morning,10,26,6,8,2016,TRUE,Chicago,0
1,2016-09-06T08:16:33,morning,10,16,6,8,2016,FALSE,Los_Angeles,570.0402
7,2016-09-06T07:38:18,morning,9,38,6,8,2016,FALSE,New_York,1463.3706
1,2016-09-06T07:13:56,morning,9,13,6,8,2016,TRUE,New_York,10000
1,2016-09-06T07:10:23,morning,9,10,6,8,2016,TRUE,New_York,10000
1,2016-09-06T07:07:55,morning,9,7,6,8,2016,TRUE,New_York,8969.245
25,2016-09-06T07:07:18,morning,9,7,6,8,2016,FALSE,Los_Angeles,426.5022
1,2016-09-06T07:03:50,morning,9,3,6,8,2016,TRUE,New_York,10000
1,2016-09-06T07:02:14,morning,9,2,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T06:54:31,morning,8,54,6,8,2016,TRUE,Chicago,0
7,2016-09-06T06:49:19,morning,8,49,6,8,2016,TRUE,Los_Angeles,4842.1626
25,2016-09-06T06:44:54,morning,8,44,6,8,2016,TRUE,Chicago,0
1,2016-09-06T06:37:28,morning,8,37,6,8,2016,TRUE,Los_Angeles,4842.1626
1,2016-09-06T06:35:40,morning,8,35,6,8,2016,TRUE,Los_Angeles,4842.1626
7,2016-09-06T06:24:44,morning,8,24,6,8,2016,TRUE,Chicago,0
7,2016-09-06T06:16:35,morning,8,16,6,8,2016,TRUE,Chicago,0
4,2016-09-06T06:14:47,morning,8,14,6,8,2016,FALSE,Chicago,849.44226
7,2016-09-06T06:13:23,morning,8,13,6,8,2016,TRUE,Chicago,0
1,2016-09-06T06:05:34,morning,8,5,6,8,2016,FALSE,Los_Angeles,426.5022
7,2016-09-06T05:54:34,morning,7,54,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T05:53:52,morning,7,53,6,8,2016,TRUE,Los_Angeles,256.71356
1,2016-09-06T05:52:18,morning,7,52,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T05:47:56,morning,7,47,6,8,2016,TRUE,Los_Angeles,256.71356
1,2016-09-06T05:47:22,morning,7,47,6,8,2016,FALSE,New_York,2810.7285
7,2016-09-06T05:44:43,morning,7,44,6,8,2016,TRUE,Los_Angeles,4842.1626
7,2016-09-06T05:42:40,morning,7,42,6,8,2016,TRUE,Los_Angeles,4842.1626
7,2016-09-06T05:37:37,morning,7,37,6,8,2016,TRUE,Chicago,0
1,2016-09-06T05:30:03,morning,7,30,6,8,2016,TRUE,Los_Angeles,4842.1626
4,2016-09-06T05:24:25,morning,7,24,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-06T05:19:56,morning,7,19,6,8,2016,TRUE,Los_Angeles,256.71356
25,2016-09-06T05:17:47,morning,7,17,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T05:17:39,morning,7,17,6,8,2016,FALSE,New_York,38.953922
25,2016-09-06T05:11:39,morning,7,11,6,8,2016,TRUE,Los_Angeles,256.71356
1,2016-09-06T05:10:21,morning,7,10,6,8,2016,TRUE,Los_Angeles,256.71356
25,2016-09-06T05:09:13,morning,7,9,6,8,2016,FALSE,Los_Angeles,426.5022
4,2016-09-06T05:04:48,morning,7,4,6,8,2016,FALSE,Los_Angeles,2102.9775
25,2016-09-06T04:58:34,night,6,58,6,8,2016,FALSE,New_York,493.07547
1,2016-09-06T04:56:36,night,6,56,6,8,2016,FALSE,New_York,761.8856
25,2016-09-06T04:55:50,night,6,55,6,8,2016,FALSE,New_York,5597.982
1,2016-09-06T04:53:09,night,6,53,6,8,2016,FALSE,New_York,493.07547
1,2016-09-06T04:49:36,night,6,49,6,8,2016,FALSE,Chicago,734.7536
7,2016-09-06T04:46:09,night,6,46,6,8,2016,TRUE,New_York,5597.982
4,2016-09-06T04:46:03,night,6,46,6,8,2016,FALSE,Phoenix,635.5498
1,2016-09-06T04:45:53,night,6,45,6,8,2016,TRUE,Los_Angeles,1220.7147
4,2016-09-06T04:42:31,night,6,42,6,8,2016,TRUE,Los_Angeles,0
1,2016-09-06T04:42:27,night,6,42,6,8,2016,FALSE,Los_Angeles,1361.0005
25,2016-09-06T04:41:47,night,6,41,6,8,2016,FALSE,Los_Angeles,426.5022
1,2016-09-06T04:39:25,night,6,39,6,8,2016,FALSE,Chicago,442.25146
4,2016-09-06T04:27:41,night,6,27,6,8,2016,TRUE,Los_Angeles,708.5878
1,2016-09-06T04:27:26,night,6,27,6,8,2016,FALSE,New_York,40.392357
7,2016-09-06T04:24:28,night,6,24,6,8,2016,TRUE,New_York,5597.982
1,2016-09-06T04:20:04,night,6,20,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-06T04:14:54,night,6,14,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T04:13:23,night,6,13,6,8,2016,TRUE,Chicago,0
4,2016-09-06T04:12:54,night,6,12,6,8,2016,FALSE,New_York,1463.3706
4,2016-09-06T04:11:04,night,6,11,6,8,2016,TRUE,Los_Angeles,0
25,2016-09-06T04:09:13,night,6,9,6,8,2016,FALSE,Los_Angeles,426.5022
25,2016-09-06T04:09:07,night,6,9,6,8,2016,TRUE,Los_Angeles,0
7,2016-09-06T04:06:21,night,6,6,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T04:03:39,night,6,3,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-06T04:01:47,night,6,1,6,8,2016,TRUE,Los_Angeles,0
1,2016-09-06T04:01:40,night,6,1,6,8,2016,FALSE,Chicago,708.5878
7,2016-09-06T04:00:07,night,6,0,6,8,2016,TRUE,New_York,0
7,2016-09-06T03:58:46,night,5,58,6,8,2016,TRUE,Los_Angeles,256.71356
25,2016-09-06T03:58:00,night,5,58,6,8,2016,FALSE,Denver,86.49836
7,2016-09-06T03:57:42,night,5,57,6,8,2016,TRUE,Los_Angeles,256.71356
4,2016-09-06T03:55:25,night,5,55,6,8,2016,FALSE,Denver,86.49836
1,2016-09-06T03:51:54,night,5,51,6,8,2016,TRUE,New_York,0
1,2016-09-06T03:51:25,night,5,51,6,8,2016,FALSE,New_York,40.392357
7,2016-09-06T03:47:56,night,5,47,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T03:47:22,night,5,47,6,8,2016,TRUE,New_York,0
7,2016-09-06T03:46:57,night,5,46,6,8,2016,TRUE,Los_Angeles,256.71356
1,2016-09-06T03:44:04,night,5,44,6,8,2016,FALSE,Chicago,1177.243
1,2016-09-06T03:42:37,night,5,42,6,8,2016,FALSE,New_York,493.07547
7,2016-09-06T03:42:31,night,5,42,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T03:42:27,night,5,42,6,8,2016,FALSE,Phoenix,172.27429
4,2016-09-06T03:39:57,night,5,39,6,8,2016,TRUE,New_York,0
7,2016-09-06T03:36:57,night,5,36,6,8,2016,FALSE,Phoenix,172.27429
7,2016-09-06T03:36:00,night,5,36,6,8,2016,FALSE,Phoenix,172.27429
1,2016-09-06T03:33:49,night,5,33,6,8,2016,TRUE,New_York,5597.982
25,2016-09-06T03:33:46,night,5,33,6,8,2016,FALSE,Denver,29.145193
7,2016-09-06T03:33:39,night,5,33,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T03:33:27,night,5,33,6,8,2016,TRUE,Los_Angeles,256.71356
25,2016-09-06T03:32:16,night,5,32,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T03:31:30,night,5,31,6,8,2016,FALSE,Phoenix,172.27429
25,2016-09-06T03:27:31,night,5,27,6,8,2016,TRUE,Los_Angeles,0
7,2016-09-06T03:25:10,night,5,25,6,8,2016,FALSE,Phoenix,172.27429
7,2016-09-06T03:20:45,night,5,20,6,8,2016,FALSE,Phoenix,172.27429
25,2016-09-06T03:18:48,night,5,18,6,8,2016,FALSE,Chicago,214.14536
25,2016-09-06T03:17:13,night,5,17,6,8,2016,FALSE,Chicago,214.14536
7,2016-09-06T03:15:34,night,5,15,6,8,2016,FALSE,Phoenix,172.27429
7,2016-09-06T03:15:23,night,5,15,6,8,2016,FALSE,Phoenix,172.27429
4,2016-09-06T03:15:19,night,5,15,6,8,2016,FALSE,Denver,60.190445
4,2016-09-06T03:14:54,night,5,14,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T03:14:44,night,5,14,6,8,2016,FALSE,Phoenix,172.27429
1,2016-09-06T03:13:53,night,5,13,6,8,2016,TRUE,Chicago,0
4,2016-09-06T03:13:42,night,5,13,6,8,2016,FALSE,New_York,1463.3706
7,2016-09-06T03:12:43,night,5,12,6,8,2016,TRUE,Los_Angeles,256.71356
7,2016-09-06T03:08:51,night,5,8,6,8,2016,FALSE,Phoenix,172.27429
1,2016-09-06T03:08:10,night,5,8,6,8,2016,FALSE,Chicago,214.14536
4,2016-09-06T03:07:44,night,5,7,6,8,2016,FALSE,New_York,1463.3706
